"team","year","medal","n","gdp","pop"
"Afghanistan",2000,"Bronze",0,6.20654759033959,19.542982
"Afghanistan",2000,"Gold",0,6.20654759033959,19.542982
"Afghanistan",2000,"Silver",0,6.20654759033959,19.542982
"Afghanistan",2004,"Bronze",0,7.97851564158304,23.553551
"Afghanistan",2004,"Gold",0,7.97851564158304,23.553551
"Afghanistan",2004,"Silver",0,7.97851564158304,23.553551
"Afghanistan",2008,"Bronze",1,11.0603951156809,26.427199
"Afghanistan",2008,"Gold",0,11.0603951156809,26.427199
"Afghanistan",2008,"Silver",0,11.0603951156809,26.427199
"Afghanistan",2012,"Bronze",1,17.3864902393536,30.466479
"Afghanistan",2012,"Gold",0,17.3864902393536,30.466479
"Afghanistan",2012,"Silver",0,17.3864902393536,30.466479
"Afghanistan",2016,"Bronze",0,19.5667151741633,34.636207
"Afghanistan",2016,"Gold",0,19.5667151741633,34.636207
"Afghanistan",2016,"Silver",0,19.5667151741633,34.636207
"Algeria",2000,"Bronze",3,109.811551032014,30.774621
"Algeria",2000,"Gold",1,109.811551032014,30.774621
"Algeria",2000,"Silver",1,109.811551032014,30.774621
"Algeria",2004,"Bronze",0,132.675813621228,32.510186
"Algeria",2004,"Gold",0,132.675813621228,32.510186
"Algeria",2004,"Silver",0,132.675813621228,32.510186
"Algeria",2008,"Bronze",1,152.065353507158,34.569592
"Algeria",2008,"Gold",0,152.065353507158,34.569592
"Algeria",2008,"Silver",1,152.065353507158,34.569592
"Algeria",2012,"Bronze",0,170.101934378987,37.260563
"Algeria",2012,"Gold",1,170.101934378987,37.260563
"Algeria",2012,"Silver",0,170.101934378987,37.260563
"Algeria",2016,"Bronze",0,194.806115977968,40.339329
"Algeria",2016,"Gold",0,194.806115977968,40.339329
"Algeria",2016,"Silver",2,194.806115977968,40.339329
"Argentina",2000,"Bronze",3,395.646066535875,37.070774
"Argentina",2000,"Gold",0,395.646066535875,37.070774
"Argentina",2000,"Silver",17,395.646066535875,37.070774
"Argentina",2004,"Bronze",21,399.898899166738,38.668796
"Argentina",2004,"Gold",28,399.898899166738,38.668796
"Argentina",2004,"Silver",0,399.898899166738,38.668796
"Argentina",2008,"Bronze",31,533.491913656279,40.273769
"Argentina",2008,"Gold",20,533.491913656279,40.273769
"Argentina",2008,"Silver",0,533.491913656279,40.273769
"Argentina",2012,"Bronze",3,579.910247223428,41.733271
"Argentina",2012,"Gold",1,579.910247223428,41.733271
"Argentina",2012,"Silver",15,579.910247223428,41.733271
"Argentina",2016,"Bronze",0,582.37655042809,43.590368
"Argentina",2016,"Gold",21,582.37655042809,43.590368
"Argentina",2016,"Silver",1,582.37655042809,43.590368
"Armenia",2000,"Bronze",1,3.95942477265728,3.168523
"Armenia",2000,"Gold",0,3.95942477265728,3.168523
"Armenia",2000,"Silver",0,3.95942477265728,3.168523
"Armenia",2004,"Bronze",0,6.18808408457212,3.065745
"Armenia",2004,"Gold",0,6.18808408457212,3.065745
"Armenia",2004,"Silver",0,6.18808408457212,3.065745
"Armenia",2008,"Bronze",6,9.6976058165624,2.983421
"Armenia",2008,"Gold",0,9.6976058165624,2.983421
"Armenia",2008,"Silver",0,9.6976058165624,2.983421
"Armenia",2012,"Bronze",2,9.55542600605632,2.914421
"Armenia",2012,"Gold",0,9.55542600605632,2.914421
"Armenia",2012,"Silver",1,9.55542600605632,2.914421
"Armenia",2016,"Bronze",0,10.5744441934325,2.865835
"Armenia",2016,"Gold",1,10.5744441934325,2.865835
"Armenia",2016,"Silver",3,10.5744441934325,2.865835
"Australia",2000,"Bronze",54,872.633840587072,19.028802
"Australia",2000,"Gold",60,872.633840587072,19.028802
"Australia",2000,"Silver",69,872.633840587072,19.028802
"Australia",2004,"Bronze",31,994.663065408582,19.932722
"Australia",2004,"Gold",49,994.663065408582,19.932722
"Australia",2004,"Silver",77,994.663065408582,19.932722
"Australia",2008,"Bronze",76,1133.32614986916,21.249199
"Australia",2008,"Gold",31,1133.32614986916,21.249199
"Australia",2008,"Silver",42,1133.32614986916,21.249199
"Australia",2012,"Bronze",59,1256.29488727941,22.733465
"Australia",2012,"Gold",18,1256.29488727941,22.733465
"Australia",2012,"Silver",37,1256.29488727941,22.733465
"Australia",2016,"Bronze",25,1389.33653209002,24.190907
"Australia",2016,"Gold",23,1389.33653209002,24.190907
"Australia",2016,"Silver",34,1389.33653209002,24.190907
"Austria",2000,"Bronze",0,311.192381028414,8.011566
"Austria",2000,"Gold",3,311.192381028414,8.011566
"Austria",2000,"Silver",1,311.192381028414,8.011566
"Austria",2004,"Bronze",1,332.200441760824,8.171966
"Austria",2004,"Gold",3,332.200441760824,8.171966
"Austria",2004,"Silver",4,332.200441760824,8.171966
"Austria",2008,"Bronze",2,369.807747327812,8.321496
"Austria",2008,"Gold",0,369.807747327812,8.321496
"Austria",2008,"Silver",1,369.807747327812,8.321496
"Austria",2012,"Bronze",0,375.555101767152,8.429991
"Austria",2012,"Gold",0,375.555101767152,8.429991
"Austria",2012,"Silver",0,375.555101767152,8.429991
"Austria",2016,"Bronze",2,389.570224508691,8.736668
"Austria",2016,"Gold",0,389.570224508691,8.736668
"Austria",2016,"Silver",0,389.570224508691,8.736668
"Azerbaijan",2000,"Bronze",1,11.9184368281641,8.0486
"Azerbaijan",2000,"Gold",2,11.9184368281641,8.0486
"Azerbaijan",2000,"Silver",0,11.9184368281641,8.0486
"Azerbaijan",2004,"Bronze",4,17.2599539991872,8.3065
"Azerbaijan",2004,"Gold",1,17.2599539991872,8.3065
"Azerbaijan",2004,"Silver",0,17.2599539991872,8.3065
"Azerbaijan",2008,"Bronze",4,41.1273116800779,8.7634
"Azerbaijan",2008,"Gold",1,41.1273116800779,8.7634
"Azerbaijan",2008,"Silver",2,41.1273116800779,8.7634
"Azerbaijan",2012,"Bronze",6,48.2908627382682,9.295784
"Azerbaijan",2012,"Gold",2,48.2908627382682,9.295784
"Azerbaijan",2012,"Silver",2,48.2908627382682,9.295784
"Azerbaijan",2016,"Bronze",10,51.4308721222426,9.757812
"Azerbaijan",2016,"Gold",1,51.4308721222426,9.757812
"Azerbaijan",2016,"Silver",7,51.4308721222426,9.757812
"Bahamas",2000,"Bronze",5,10.5063350298288,0.325014
"Bahamas",2000,"Gold",6,10.5063350298288,0.325014
"Bahamas",2000,"Silver",0,10.5063350298288,0.325014
"Bahamas",2004,"Bronze",1,11.0302887283407,0.343089
"Bahamas",2004,"Gold",1,11.0302887283407,0.343089
"Bahamas",2004,"Silver",0,11.0302887283407,0.343089
"Bahamas",2008,"Bronze",1,11.5853703034063,0.362795
"Bahamas",2008,"Gold",0,11.5853703034063,0.362795
"Bahamas",2008,"Silver",6,11.5853703034063,0.362795
"Bahamas",2012,"Bronze",0,11.6815767094504,0.382061
"Bahamas",2012,"Gold",4,11.6815767094504,0.382061
"Bahamas",2012,"Silver",0,11.6815767094504,0.382061
"Bahamas",2016,"Bronze",5,11.5596269694738,0.395976
"Bahamas",2016,"Gold",1,11.5596269694738,0.395976
"Bahamas",2016,"Silver",0,11.5596269694738,0.395976
"Bahrain",2000,"Bronze",0,15.4284863499579,0.711442
"Bahrain",2000,"Gold",0,15.4284863499579,0.711442
"Bahrain",2000,"Silver",0,15.4284863499579,0.711442
"Bahrain",2004,"Bronze",0,18.5839677354853,0.833451
"Bahrain",2004,"Gold",0,18.5839677354853,0.833451
"Bahrain",2004,"Silver",0,18.5839677354853,0.833451
"Bahrain",2008,"Bronze",0,24.3058832875663,1.110343
"Bahrain",2008,"Gold",0,24.3058832875663,1.110343
"Bahrain",2008,"Silver",0,24.3058832875663,1.110343
"Bahrain",2012,"Bronze",1,27.5079214849307,1.224939
"Bahrain",2012,"Gold",0,27.5079214849307,1.224939
"Bahrain",2012,"Silver",0,27.5079214849307,1.224939
"Bahrain",2016,"Bronze",0,32.20701265957,1.409661
"Bahrain",2016,"Gold",1,32.20701265957,1.409661
"Bahrain",2016,"Silver",1,32.20701265957,1.409661
"Barbados",2000,"Bronze",1,4.41803430164499,0.264657
"Barbados",2000,"Gold",0,4.41803430164499,0.264657
"Barbados",2000,"Silver",0,4.41803430164499,0.264657
"Barbados",2004,"Bronze",0,4.50477512885647,0.268505
"Barbados",2004,"Gold",0,4.50477512885647,0.268505
"Barbados",2004,"Silver",0,4.50477512885647,0.268505
"Barbados",2008,"Bronze",0,5.10263863181957,0.272635
"Barbados",2008,"Gold",0,5.10263863181957,0.272635
"Barbados",2008,"Silver",0,5.10263863181957,0.272635
"Barbados",2012,"Bronze",0,4.6908216101291,0.276197
"Barbados",2012,"Gold",0,4.6908216101291,0.276197
"Barbados",2012,"Silver",0,4.6908216101291,0.276197
"Barbados",2016,"Bronze",0,4.85961293720789,0.278649
"Barbados",2016,"Gold",0,4.85961293720789,0.278649
"Barbados",2016,"Silver",0,4.85961293720789,0.278649
"Belarus",2000,"Bronze",11,26.1159126755037,9.97961
"Belarus",2000,"Gold",3,26.1159126755037,9.97961
"Belarus",2000,"Silver",8,26.1159126755037,9.97961
"Belarus",2004,"Bronze",8,34.2745263748589,9.730146
"Belarus",2004,"Gold",2,34.2745263748589,9.730146
"Belarus",2004,"Silver",5,34.2745263748589,9.730146
"Belarus",2008,"Bronze",16,49.3620171835591,9.527985
"Belarus",2008,"Gold",8,49.3620171835591,9.527985
"Belarus",2008,"Silver",5,49.3620171835591,9.527985
"Belarus",2012,"Bronze",8,57.1335565240424,9.446836
"Belarus",2012,"Gold",3,57.1335565240424,9.446836
"Belarus",2012,"Silver",12,57.1335565240424,9.446836
"Belarus",2016,"Bronze",7,55.0289338246442,9.469379
"Belarus",2016,"Gold",1,55.0289338246442,9.469379
"Belarus",2016,"Silver",4,55.0289338246442,9.469379
"Belgium",2000,"Bronze",4,365.711203833047,10.25125
"Belgium",2000,"Gold",0,365.711203833047,10.25125
"Belgium",2000,"Silver",3,365.711203833047,10.25125
"Belgium",2004,"Bronze",2,393.51548592082,10.421137
"Belgium",2004,"Gold",1,393.51548592082,10.421137
"Belgium",2004,"Silver",0,393.51548592082,10.421137
"Belgium",2008,"Bronze",0,430.025228051015,10.709973
"Belgium",2008,"Gold",1,430.025228051015,10.709973
"Belgium",2008,"Silver",4,430.025228051015,10.709973
"Belgium",2012,"Bronze",2,444.005978083203,11.106932
"Belgium",2012,"Gold",0,444.005978083203,11.106932
"Belgium",2012,"Silver",1,444.005978083203,11.106932
"Belgium",2016,"Bronze",2,468.19191673207,11.331422
"Belgium",2016,"Gold",2,468.19191673207,11.331422
"Belgium",2016,"Silver",17,468.19191673207,11.331422
"Bonaparte",2000,"Bronze",0,NA,NA
"Bonaparte",2000,"Gold",0,NA,NA
"Bonaparte",2000,"Silver",0,NA,NA
"Bonaparte",2004,"Bronze",0,NA,NA
"Bonaparte",2004,"Gold",0,NA,NA
"Bonaparte",2004,"Silver",0,NA,NA
"Bonaparte",2008,"Bronze",0,NA,NA
"Bonaparte",2008,"Gold",1,NA,NA
"Bonaparte",2008,"Silver",0,NA,NA
"Bonaparte",2012,"Bronze",0,NA,NA
"Bonaparte",2012,"Gold",0,NA,NA
"Bonaparte",2012,"Silver",0,NA,NA
"Bonaparte",2016,"Bronze",0,NA,NA
"Bonaparte",2016,"Gold",0,NA,NA
"Bonaparte",2016,"Silver",0,NA,NA
"Botswana",2000,"Bronze",0,8.49198605902571,1.726985
"Botswana",2000,"Gold",0,8.49198605902571,1.726985
"Botswana",2000,"Silver",0,8.49198605902571,1.726985
"Botswana",2004,"Bronze",0,9.70333521403812,1.859085
"Botswana",2004,"Gold",0,9.70333521403812,1.859085
"Botswana",2004,"Silver",0,9.70333521403812,1.859085
"Botswana",2008,"Bronze",0,12.0091170141882,2.00732
"Botswana",2008,"Gold",0,12.0091170141882,2.00732
"Botswana",2008,"Silver",0,12.0091170141882,2.00732
"Botswana",2012,"Bronze",0,12.1098987231018,2.175425
"Botswana",2012,"Gold",0,12.1098987231018,2.175425
"Botswana",2012,"Silver",1,12.1098987231018,2.175425
"Botswana",2016,"Bronze",0,14.5055614643559,2.352416
"Botswana",2016,"Gold",0,14.5055614643559,2.352416
"Botswana",2016,"Silver",0,14.5055614643559,2.352416
"Brazil",2000,"Bronze",36,1186.41910069997,175.87372
"Brazil",2000,"Gold",0,1186.41910069997,175.87372
"Brazil",2000,"Silver",12,1186.41910069997,175.87372
"Brazil",2004,"Bronze",3,1325.99901282398,184.722043
"Brazil",2004,"Gold",18,1325.99901282398,184.722043
"Brazil",2004,"Silver",19,1325.99901282398,184.722043
"Brazil",2008,"Bronze",30,1585.90518027635,192.672317
"Brazil",2008,"Gold",14,1585.90518027635,192.672317
"Brazil",2008,"Silver",34,1585.90518027635,192.672317
"Brazil",2012,"Bronze",11,1804.86159791879,199.977707
"Brazil",2012,"Gold",14,1804.86159791879,199.977707
"Brazil",2012,"Silver",34,1804.86159791879,199.977707
"Brazil",2016,"Bronze",6,1743.17323250386,206.859578
"Brazil",2016,"Gold",36,1743.17323250386,206.859578
"Brazil",2016,"Silver",8,1743.17323250386,206.859578
"Bulgaria",2000,"Bronze",2,30.4036895847515,8.170172
"Bulgaria",2000,"Gold",5,30.4036895847515,8.170172
"Bulgaria",2000,"Silver",6,30.4036895847515,8.170172
"Bulgaria",2004,"Bronze",14,37.4597481279782,7.71686
"Bulgaria",2004,"Gold",2,37.4597481279782,7.71686
"Bulgaria",2004,"Silver",1,37.4597481279782,7.71686
"Bulgaria",2008,"Bronze",3,48.4812882913547,7.492561
"Bulgaria",2008,"Gold",1,48.4812882913547,7.492561
"Bulgaria",2008,"Silver",1,48.4812882913547,7.492561
"Bulgaria",2012,"Bronze",1,48.9458185840708,7.305888
"Bulgaria",2012,"Gold",0,48.9458185840708,7.305888
"Bulgaria",2012,"Silver",1,48.9458185840708,7.305888
"Bulgaria",2016,"Bronze",6,52.349885976855,7.127822
"Bulgaria",2016,"Gold",0,52.349885976855,7.127822
"Bulgaria",2016,"Silver",1,52.349885976855,7.127822
"Burundi",2000,"Bronze",0,1.95541662030264,6.307659
"Burundi",2000,"Gold",0,1.95541662030264,6.307659
"Burundi",2000,"Silver",0,1.95541662030264,6.307659
"Burundi",2004,"Bronze",0,2.15836239786831,7.120496
"Burundi",2004,"Gold",0,2.15836239786831,7.120496
"Burundi",2004,"Silver",0,2.15836239786831,7.120496
"Burundi",2008,"Bronze",0,2.49039748072402,8.278109
"Burundi",2008,"Gold",0,2.49039748072402,8.278109
"Burundi",2008,"Silver",0,2.49039748072402,8.278109
"Burundi",2012,"Bronze",0,2.95315393204472,9.795479
"Burundi",2012,"Gold",0,2.95315393204472,9.795479
"Burundi",2012,"Silver",0,2.95315393204472,9.795479
"Burundi",2016,"Bronze",0,3.08537949676838,10.903327
"Burundi",2016,"Gold",0,3.08537949676838,10.903327
"Burundi",2016,"Silver",1,3.08537949676838,10.903327
"Cameroon",2000,"Bronze",0,17.1685674850802,15.091594
"Cameroon",2000,"Gold",18,17.1685674850802,15.091594
"Cameroon",2000,"Silver",0,17.1685674850802,15.091594
"Cameroon",2004,"Bronze",0,21.1242750333927,16.809407
"Cameroon",2004,"Gold",1,21.1242750333927,16.809407
"Cameroon",2004,"Silver",0,21.1242750333927,16.809407
"Cameroon",2008,"Bronze",0,24.0538132443601,18.777081
"Cameroon",2008,"Gold",1,24.0538132443601,18.777081
"Cameroon",2008,"Silver",0,24.0538132443601,18.777081
"Cameroon",2012,"Bronze",0,27.4617031524655,21.032684
"Cameroon",2012,"Gold",0,27.4617031524655,21.032684
"Cameroon",2012,"Silver",0,27.4617031524655,21.032684
"Cameroon",2016,"Bronze",0,33.6712229144458,23.71163
"Cameroon",2016,"Gold",0,33.6712229144458,23.71163
"Cameroon",2016,"Silver",0,33.6712229144458,23.71163
"Canada",2000,"Bronze",23,1163.19967464676,30.68573
"Canada",2000,"Gold",4,1163.19967464676,30.68573
"Canada",2000,"Silver",4,1163.19967464676,30.68573
"Canada",2004,"Bronze",4,1281.02590437369,31.938807
"Canada",2004,"Gold",3,1281.02590437369,31.938807
"Canada",2004,"Silver",10,1281.02590437369,31.938807
"Canada",2008,"Bronze",11,1398.6329926998,33.247298
"Canada",2008,"Gold",11,1398.6329926998,33.247298
"Canada",2008,"Silver",13,1398.6329926998,33.247298
"Canada",2012,"Bronze",33,1469.09320156391,34.713395
"Canada",2012,"Gold",1,1469.09320156391,34.713395
"Canada",2012,"Silver",21,1469.09320156391,34.713395
"Canada",2016,"Bronze",61,1572.67395308004,36.110803
"Canada",2016,"Gold",4,1572.67395308004,36.110803
"Canada",2016,"Silver",4,1572.67395308004,36.110803
"Chile",2000,"Bronze",17,131.243743560348,15.351799
"Chile",2000,"Gold",0,131.243743560348,15.351799
"Chile",2000,"Silver",0,131.243743560348,15.351799
"Chile",2004,"Bronze",1,156.084225513219,16.017966
"Chile",2004,"Gold",3,156.084225513219,16.017966
"Chile",2004,"Silver",0,156.084225513219,16.017966
"Chile",2008,"Bronze",0,191.225100455441,16.661462
"Chile",2008,"Gold",0,191.225100455441,16.661462
"Chile",2008,"Silver",1,191.225100455441,16.661462
"Chile",2012,"Bronze",0,225.695909225262,17.341771
"Chile",2012,"Gold",0,225.695909225262,17.341771
"Chile",2012,"Silver",0,225.695909225262,17.341771
"Chile",2016,"Bronze",0,246.700604504172,18.083879
"Chile",2016,"Gold",0,246.700604504172,18.083879
"Chile",2016,"Silver",0,246.700604504172,18.083879
"China",2000,"Bronze",17,2770.1129089036,1262.645
"China",2000,"Gold",39,2770.1129089036,1262.645
"China",2000,"Silver",23,2770.1129089036,1262.645
"China",2004,"Bronze",15,3968.3654292148,1296.075
"China",2004,"Gold",52,3968.3654292148,1296.075
"China",2004,"Silver",27,3968.3654292148,1296.075
"China",2008,"Bronze",57,6241.30205321675,1324.655
"China",2008,"Gold",74,6241.30205321675,1324.655
"China",2008,"Silver",53,6241.30205321675,1324.655
"China",2012,"Bronze",29,8926.3634328263,1354.19
"China",2012,"Gold",56,8926.3634328263,1354.19
"China",2012,"Silver",40,8926.3634328263,1354.19
"China",2016,"Bronze",37,11819.1534233538,1387.79
"China",2016,"Gold",46,11819.1534233538,1387.79
"China",2016,"Silver",30,11819.1534233538,1387.79
"Chinese Taipei",2000,"Bronze",4,NA,NA
"Chinese Taipei",2000,"Gold",0,NA,NA
"Chinese Taipei",2000,"Silver",1,NA,NA
"Chinese Taipei",2004,"Bronze",3,NA,NA
"Chinese Taipei",2004,"Gold",2,NA,NA
"Chinese Taipei",2004,"Silver",4,NA,NA
"Chinese Taipei",2008,"Bronze",4,NA,NA
"Chinese Taipei",2008,"Gold",0,NA,NA
"Chinese Taipei",2008,"Silver",0,NA,NA
"Chinese Taipei",2012,"Bronze",1,NA,NA
"Chinese Taipei",2012,"Gold",0,NA,NA
"Chinese Taipei",2012,"Silver",1,NA,NA
"Chinese Taipei",2016,"Bronze",4,NA,NA
"Chinese Taipei",2016,"Gold",1,NA,NA
"Chinese Taipei",2016,"Silver",0,NA,NA
"Clearwater",2000,"Bronze",0,NA,NA
"Clearwater",2000,"Gold",0,NA,NA
"Clearwater",2000,"Silver",0,NA,NA
"Clearwater",2004,"Bronze",0,NA,NA
"Clearwater",2004,"Gold",0,NA,NA
"Clearwater",2004,"Silver",0,NA,NA
"Clearwater",2008,"Bronze",1,NA,NA
"Clearwater",2008,"Gold",0,NA,NA
"Clearwater",2008,"Silver",0,NA,NA
"Clearwater",2012,"Bronze",0,NA,NA
"Clearwater",2012,"Gold",0,NA,NA
"Clearwater",2012,"Silver",0,NA,NA
"Clearwater",2016,"Bronze",0,NA,NA
"Clearwater",2016,"Gold",0,NA,NA
"Clearwater",2016,"Silver",0,NA,NA
"Colombia",2000,"Bronze",0,157.01681892893,39.215135
"Colombia",2000,"Gold",1,157.01681892893,39.215135
"Colombia",2000,"Silver",0,157.01681892893,39.215135
"Colombia",2004,"Bronze",2,179.130660092782,41.648268
"Colombia",2004,"Gold",0,179.130660092782,41.648268
"Colombia",2004,"Silver",0,179.130660092782,41.648268
"Colombia",2008,"Bronze",1,220.919487240849,43.815313
"Colombia",2008,"Gold",0,220.919487240849,43.815313
"Colombia",2008,"Silver",1,220.919487240849,43.815313
"Colombia",2012,"Bronze",4,259.471791121287,45.782417
"Colombia",2012,"Gold",1,259.471791121287,45.782417
"Colombia",2012,"Silver",3,259.471791121287,45.782417
"Colombia",2016,"Bronze",3,299.618678572191,47.625955
"Colombia",2016,"Gold",3,299.618678572191,47.625955
"Colombia",2016,"Silver",2,299.618678572191,47.625955
"Costa Rica",2000,"Bronze",2,30.4250185955798,3.979193
"Costa Rica",2000,"Gold",0,30.4250185955798,3.979193
"Costa Rica",2000,"Silver",0,30.4250185955798,3.979193
"Costa Rica",2004,"Bronze",0,35.4718811952044,4.2528
"Costa Rica",2004,"Gold",0,35.4718811952044,4.2528
"Costa Rica",2004,"Silver",0,35.4718811952044,4.2528
"Costa Rica",2008,"Bronze",0,44.8663627612092,4.501921
"Costa Rica",2008,"Gold",0,44.8663627612092,4.501921
"Costa Rica",2008,"Silver",0,44.8663627612092,4.501921
"Costa Rica",2012,"Bronze",0,51.3103598484956,4.736593
"Costa Rica",2012,"Gold",0,51.3103598484956,4.736593
"Costa Rica",2012,"Silver",0,51.3103598484956,4.736593
"Costa Rica",2016,"Bronze",0,58.8149216233502,4.945205
"Costa Rica",2016,"Gold",0,58.8149216233502,4.945205
"Costa Rica",2016,"Silver",0,58.8149216233502,4.945205
"Cote d'Ivoire",2000,"Bronze",0,30.4060721782268,16.79967
"Cote d'Ivoire",2000,"Gold",0,30.4060721782268,16.79967
"Cote d'Ivoire",2000,"Silver",0,30.4060721782268,16.79967
"Cote d'Ivoire",2004,"Bronze",0,28.4493039124541,18.544903
"Cote d'Ivoire",2004,"Gold",0,28.4493039124541,18.544903
"Cote d'Ivoire",2004,"Silver",0,28.4493039124541,18.544903
"Cote d'Ivoire",2008,"Bronze",0,31.2954907008623,20.244449
"Cote d'Ivoire",2008,"Gold",0,31.2954907008623,20.244449
"Cote d'Ivoire",2008,"Silver",0,31.2954907008623,20.244449
"Cote d'Ivoire",2012,"Bronze",0,35.2812107009425,22.010712
"Cote d'Ivoire",2012,"Gold",0,35.2812107009425,22.010712
"Cote d'Ivoire",2012,"Silver",0,35.2812107009425,22.010712
"Cote d'Ivoire",2016,"Bronze",1,49.10120536891,24.213622
"Cote d'Ivoire",2016,"Gold",1,49.10120536891,24.213622
"Cote d'Ivoire",2016,"Silver",0,49.10120536891,24.213622
"Croatia",2000,"Bronze",9,39.6653938114316,4.468302
"Croatia",2000,"Gold",1,39.6653938114316,4.468302
"Croatia",2000,"Silver",0,39.6653938114316,4.468302
"Croatia",2004,"Bronze",3,47.6184213592039,4.3046
"Croatia",2004,"Gold",15,47.6184213592039,4.3046
"Croatia",2004,"Silver",3,47.6184213592039,4.3046
"Croatia",2008,"Bronze",3,55.9474449882227,4.309705
"Croatia",2008,"Gold",0,55.9474449882227,4.309705
"Croatia",2008,"Silver",2,55.9474449882227,4.309705
"Croatia",2012,"Bronze",16,50.0673247850067,4.267558
"Croatia",2012,"Gold",15,50.0673247850067,4.267558
"Croatia",2012,"Silver",4,50.0673247850067,4.267558
"Croatia",2016,"Bronze",2,52.8726684692341,4.174349
"Croatia",2016,"Gold",7,52.8726684692341,4.174349
"Croatia",2016,"Silver",15,52.8726684692341,4.174349
"Cuba",2000,"Bronze",12,45.6835632785995,11.105791
"Cuba",2000,"Gold",18,45.6835632785995,11.105791
"Cuba",2000,"Silver",35,45.6835632785995,11.105791
"Cuba",2004,"Bronze",22,52.4871036464153,11.225294
"Cuba",2004,"Gold",32,52.4871036464153,11.225294
"Cuba",2004,"Silver",8,52.4871036464153,11.225294
"Cuba",2008,"Bronze",11,73.04736906391,11.276609
"Cuba",2008,"Gold",2,73.04736906391,11.276609
"Cuba",2008,"Silver",34,73.04736906391,11.276609
"Cuba",2012,"Bronze",6,80.3570781264622,11.30929
"Cuba",2012,"Gold",5,80.3570781264622,11.30929
"Cuba",2012,"Silver",3,80.3570781264622,11.30929
"Cuba",2016,"Bronze",4,87.5796545488907,11.342012
"Cuba",2016,"Gold",5,87.5796545488907,11.342012
"Cuba",2016,"Silver",2,87.5796545488907,11.342012
"Cyprus",2000,"Bronze",0,15.53491137045,0.948237
"Cyprus",2000,"Gold",0,15.53491137045,0.948237
"Cyprus",2000,"Silver",0,15.53491137045,0.948237
"Cyprus",2004,"Bronze",0,18.0535670454399,1.018684
"Cyprus",2004,"Gold",0,18.0535670454399,1.018684
"Cyprus",2004,"Silver",0,18.0535670454399,1.018684
"Cyprus",2008,"Bronze",0,21.5922858858264,1.09239
"Cyprus",2008,"Gold",0,21.5922858858264,1.09239
"Cyprus",2008,"Silver",0,21.5922858858264,1.09239
"Cyprus",2012,"Bronze",0,20.9813237107511,1.156556
"Cyprus",2012,"Gold",0,20.9813237107511,1.156556
"Cyprus",2012,"Silver",1,20.9813237107511,1.156556
"Cyprus",2016,"Bronze",0,21.2180208336544,1.197881
"Cyprus",2016,"Gold",0,21.2180208336544,1.197881
"Cyprus",2016,"Silver",0,21.2180208336544,1.197881
"Czech Republic",2000,"Bronze",4,126.265440317089,10.255063
"Czech Republic",2000,"Gold",2,126.265440317089,10.255063
"Czech Republic",2000,"Silver",3,126.265440317089,10.255063
"Czech Republic",2004,"Bronze",6,143.476070938564,10.197101
"Czech Republic",2004,"Gold",1,143.476070938564,10.197101
"Czech Republic",2004,"Silver",6,143.476070938564,10.197101
"Czech Republic",2008,"Bronze",0,177.025133390924,10.384603
"Czech Republic",2008,"Gold",3,177.025133390924,10.384603
"Czech Republic",2008,"Silver",4,177.025133390924,10.384603
"Czech Republic",2012,"Bronze",6,174.552528075614,10.510785
"Czech Republic",2012,"Gold",4,174.552528075614,10.510785
"Czech Republic",2012,"Silver",4,174.552528075614,10.510785
"Czech Republic",2016,"Bronze",12,192.803983942274,10.566332
"Czech Republic",2016,"Gold",1,192.803983942274,10.566332
"Czech Republic",2016,"Silver",2,192.803983942274,10.566332
"Denmark",2000,"Bronze",4,262.932986641725,5.339616
"Denmark",2000,"Gold",18,262.932986641725,5.339616
"Denmark",2000,"Silver",3,262.932986641725,5.339616
"Denmark",2004,"Bronze",9,274.506537368942,5.404523
"Denmark",2004,"Gold",19,274.506537368942,5.404523
"Denmark",2004,"Silver",1,274.506537368942,5.404523
"Denmark",2008,"Bronze",3,293.05917686439,5.493621
"Denmark",2008,"Gold",6,293.05917686439,5.493621
"Denmark",2008,"Silver",7,293.05917686439,5.493621
"Denmark",2012,"Bronze",8,288.340817827024,5.591572
"Denmark",2012,"Gold",3,288.340817827024,5.591572
"Denmark",2012,"Silver",5,288.340817827024,5.591572
"Denmark",2016,"Bronze",16,312.497708532463,5.72801
"Denmark",2016,"Gold",15,312.497708532463,5.72801
"Denmark",2016,"Silver",10,312.497708532463,5.72801
"Digby",2000,"Bronze",0,NA,NA
"Digby",2000,"Gold",0,NA,NA
"Digby",2000,"Silver",0,NA,NA
"Digby",2004,"Bronze",0,NA,NA
"Digby",2004,"Gold",0,NA,NA
"Digby",2004,"Silver",0,NA,NA
"Digby",2008,"Bronze",1,NA,NA
"Digby",2008,"Gold",0,NA,NA
"Digby",2008,"Silver",0,NA,NA
"Digby",2012,"Bronze",0,NA,NA
"Digby",2012,"Gold",0,NA,NA
"Digby",2012,"Silver",0,NA,NA
"Digby",2016,"Bronze",0,NA,NA
"Digby",2016,"Gold",0,NA,NA
"Digby",2016,"Silver",0,NA,NA
"Dominican Republic",2000,"Bronze",0,35.6592631048034,8.540791
"Dominican Republic",2000,"Gold",0,35.6592631048034,8.540791
"Dominican Republic",2000,"Silver",0,35.6592631048034,8.540791
"Dominican Republic",2004,"Bronze",0,38.6329188796179,9.043127
"Dominican Republic",2004,"Gold",1,38.6329188796179,9.043127
